episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window
115,1840,5.359999999999998,17,-166.92000000000007,1.0769999999999988,-0.2801000000000002,False,False,False,False,False,UNKNOWN,0,0,-0.20818224549293518,1.330564260482788,1.191394567489624,0.0005,0.4664255976676941,1.122382014989853,3.372314921182876
116,1860,0.39999999999999747,25,-166.52000000000007,0.9659999999999987,-0.16610000000000022,False,False,False,False,False,UNKNOWN,0,0,-0.17188355326652527,4.001467704772949,1.1537995338439941,0.0005,0.27149397134780884,3.829584151506424,2.7521138258329017
117,1880,1.5999999999999996,5,-164.92000000000007,1.2009999999999992,-0.09090000000000019,False,False,False,False,False,UNKNOWN,0,0,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
118,1880,1.1999999999999997,5,-163.72000000000008,1.3049999999999993,-0.0834000000000002,False,False,False,False,False,UNKNOWN,0,0,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
119,1880,5.42,4,-158.3000000000001,1.6749999999999994,0.05579999999999975,False,False,False,False,False,UNKNOWN,0,0,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
120,1880,5.42,4,-152.8800000000001,2.1789999999999994,0.14349999999999968,False,False,False,False,False,UNKNOWN,0,0,-0.09039826691150665,1.4953393936157227,1.0347788333892822,0.0005,0.14960962533950806,1.404941126704216,2.2355680805366758
121,1900,2.249999999999998,20,-150.6300000000001,2.335999999999999,0.22649999999999967,False,False,False,False,False,UNKNOWN,0,0,-0.6995961666107178,4.7375264167785645,1.0896366834640503,0.0005,0.4445640444755554,4.037930250167847,1.2096726118975942
122,1900,1.1999999999999997,5,-149.43000000000012,2.6159999999999988,0.32499999999999973,False,False,False,False,False,UNKNOWN,0,0,-0.6995961666107178,4.7375264167785645,1.0896366834640503,0.0005,0.4445640444755554,4.037930250167847,1.2096726118975942
123,1920,1.7199999999999998,4,-147.71000000000012,2.6159999999999988,0.3301999999999996,False,False,False,False,False,UNKNOWN,0,0,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
124,1920,1.1999999999999997,5,-146.51000000000013,2.576999999999999,0.42019999999999974,False,False,False,False,False,UNKNOWN,0,0,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
125,1920,4.9,5,-141.61000000000013,2.5309999999999997,0.5521999999999996,False,False,False,False,False,UNKNOWN,0,0,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
126,1920,3.3800000000000003,6,-138.23000000000013,2.8289999999999997,0.6624999999999998,False,False,False,False,False,UNKNOWN,0,0,0.015539795160293579,0.7249141931533813,0.8554883003234863,0.0005,0.611907422542572,0.7404539883136749,1.9024914371381627
127,1940,0.5099999999999993,17,-137.72000000000014,2.7199999999999993,0.6627999999999997,False,False,False,False,False,UNKNOWN,0,0,0.016286544501781464,2.8707587718963623,1.1488147974014282,0.0005,0.3335052728652954,2.8870453163981438,1.8474104907578628
128,1980,-0.3500000000000012,25,-138.07000000000014,2.5649999999999995,0.7417999999999998,False,False,False,False,False,UNKNOWN,0,0,-0.0026400089263916016,0.20437340438365936,1.4381998777389526,0.0005,-0.1833268404006958,0.20173339545726776,1.6473322283609604
129,1980,1.6599999999999993,7,-136.41000000000014,2.1889999999999996,0.7497999999999998,False,False,False,False,False,UNKNOWN,0,0,-0.0026400089263916016,0.20437340438365936,1.4381998777389526,0.0005,-0.1833268404006958,0.20173339545726776,1.6473322283609604
130,1980,1.8799999999999986,11,-134.53000000000014,1.8349999999999995,0.7283999999999997,False,False,False,False,False,UNKNOWN,0,0,-0.0026400089263916016,0.20437340438365936,1.4381998777389526,0.0005,-0.1833268404006958,0.20173339545726776,1.6473322283609604
131,2000,4.42,4,-130.11000000000016,2.0519999999999996,0.7387999999999996,False,False,False,False,False,UNKNOWN,0,0,-0.2744900584220886,0.4083516597747803,1.4141514301300049,0.0005,0.7767267823219299,0.13386160135269165,1.8342996914561382
132,2020,1.3999999999999964,25,-128.71000000000015,2.071999999999999,0.7719999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.26679354906082153,1.577691912651062,1.3476687669754028,0.0005,0.5861505270004272,1.3108983635902405,1.9390128819467243
133,2040,0.8499999999999961,25,-127.86000000000016,1.9849999999999988,0.8094999999999994,False,False,False,False,False,UNKNOWN,0,0,-0.2255670130252838,1.2390474081039429,1.2597585916519165,0.0005,0.3639090657234192,1.013480395078659,1.9273175532234958
134,2060,-0.35000000000000164,25,-128.21000000000015,1.829999999999999,0.8355999999999995,False,False,False,False,False,UNKNOWN,0,0,0.31241434812545776,1.1842901706695557,1.1431193351745605,0.0005,0.3335840702056885,1.4967045187950134,1.938875593542173
135,2080,3.89,8,-124.32000000000015,1.7289999999999988,0.8562999999999993,False,False,False,False,False,UNKNOWN,0,0,-0.032868724316358566,1.9913005828857422,1.2975716590881348,0.0005,0.4068700075149536,1.9584318585693836,1.3852189179537395
136,2100,5.889999999999999,18,-118.43000000000015,1.9799999999999986,0.9631999999999994,False,False,False,False,False,UNKNOWN,0,0,-0.12001745402812958,6.121102333068848,1.281020998954773,0.0005,0.4253780245780945,6.001084879040718,1.4177807221480525
137,2100,4.210000000000001,12,-114.22000000000014,2.3499999999999988,1.0686999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.12001745402812958,6.121102333068848,1.281020998954773,0.0005,0.4253780245780945,6.001084879040718,1.4177807221480525
138,2120,5.27,14,-108.95000000000014,2.9119999999999986,1.2033999999999996,False,False,False,False,False,UNKNOWN,0,0,-0.22858798503875732,13.123170852661133,1.136553406715393,0.0005,0.06319314241409302,12.894582867622375,2.79439904956122
139,2120,5.42,4,-103.53000000000014,3.287999999999999,1.1141999999999994,False,False,False,False,False,UNKNOWN,0,0,-0.22858798503875732,13.123170852661133,1.136553406715393,0.0005,0.06319314241409302,12.894582867622375,2.79439904956122
140,2120,4.42,4,-99.11000000000014,3.5419999999999994,1.1193999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.22858798503875732,13.123170852661133,1.136553406715393,0.0005,0.06319314241409302,12.894582867622375,2.79439904956122
141,2160,0.3999999999999959,25,-98.71000000000015,3.139999999999999,1.0196999999999994,False,False,False,False,False,UNKNOWN,0,0,-0.4149405360221863,0.06299762427806854,1.1138418912887573,0.0005,-0.5435949563980103,-0.35194291174411774,16.579125031661626
142,2160,4.540000000000001,8,-94.17000000000014,3.4539999999999993,1.0582999999999994,False,False,False,False,False,UNKNOWN,0,0,-0.4149405360221863,0.06299762427806854,1.1138418912887573,0.0005,-0.5435949563980103,-0.35194291174411774,16.579125031661626
143,2180,5.669999999999996,24,-88.50000000000014,3.9359999999999986,1.1029999999999993,False,False,False,False,False,UNKNOWN,0,0,-0.19582393765449524,5.045321464538574,0.905229926109314,0.0005,0.12633436918258667,4.849497526884079,17.058460039336858
144,2180,1.7199999999999998,4,-86.78000000000014,4.142999999999999,1.1354999999999995,False,False,False,False,False,UNKNOWN,0,0,-0.19582393765449524,5.045321464538574,0.905229926109314,0.0005,0.12633436918258667,4.849497526884079,17.058460039336858
145,2220,0.050000000000000044,25,-86.73000000000015,3.758999999999999,1.1608999999999994,False,False,False,False,False,UNKNOWN,0,0,-0.26921334862709045,0.012015722692012787,0.6566006541252136,0.0005,0.9562009572982788,-0.25719762593507767,14.744018634895355
146,2240,0.9999999999999958,25,-85.73000000000015,3.2699999999999987,1.2190999999999994,False,False,False,False,False,UNKNOWN,0,0,0.05239047482609749,0.6504477858543396,0.4988346993923187,0.0005,0.7541724443435669,0.7028382606804371,15.882692294444393
147,2240,5.42,4,-80.31000000000014,3.390999999999999,1.3222999999999994,False,False,False,False,False,UNKNOWN,0,0,0.05239047482609749,0.6504477858543396,0.4988346993923187,0.0005,0.7541724443435669,0.7028382606804371,15.882692294444393
148,2240,5.42,4,-74.89000000000014,3.4059999999999997,1.369099999999999,False,False,False,False,False,UNKNOWN,0,0,0.05239047482609749,0.6504477858543396,0.4988346993923187,0.0005,0.7541724443435669,0.7028382606804371,15.882692294444393
149,2280,-0.75,25,-75.64000000000014,2.7889999999999993,1.409399999999999,False,False,False,False,False,UNKNOWN,0,0,0.019577428698539734,0.1604948341846466,0.542862594127655,0.0005,0.7119118571281433,0.18007226288318634,15.48555624767896
150,2280,1.7199999999999998,4,-73.92000000000014,2.518999999999999,1.483599999999999,False,False,False,False,False,UNKNOWN,0,0,0.019577428698539734,0.1604948341846466,0.542862594127655,0.0005,0.7119118571281433,0.18007226288318634,15.48555624767896
151,2280,4.690000000000001,13,-69.23000000000015,2.9479999999999995,1.564999999999999,False,False,False,False,False,UNKNOWN,0,0,0.019577428698539734,0.1604948341846466,0.542862594127655,0.0005,0.7119118571281433,0.18007226288318634,15.48555624767896
152,2300,2.629999999999997,21,-66.60000000000015,2.756999999999999,1.6537999999999995,False,False,False,False,False,UNKNOWN,0,0,0.11019589006900787,3.82377290725708,0.7712458372116089,0.0005,0.5219811201095581,3.933968797326088,16.572011554074926
153,2340,0.7499999999999967,25,-65.85000000000015,2.264999999999999,1.7027999999999994,False,False,False,False,False,UNKNOWN,0,0,0.1151004210114479,0.11851515620946884,0.9447558522224426,0.0005,0.8382701277732849,0.23361557722091675,7.464352269483482
154,2340,1.0799999999999996,6,-64.77000000000015,2.2009999999999987,1.7256999999999993,False,False,False,False,False,UNKNOWN,0,0,0.1151004210114479,0.11851515620946884,0.9447558522224426,0.0005,0.8382701277732849,0.23361557722091675,7.464352269483482
155,2340,5.09,8,-59.68000000000015,2.704999999999999,1.7818999999999994,False,False,False,False,False,UNKNOWN,0,0,0.1151004210114479,0.11851515620946884,0.9447558522224426,0.0005,0.8382701277732849,0.23361557722091675,7.464352269483482
156,2380,1.049999999999997,25,-58.63000000000015,2.709999999999999,1.8253999999999992,False,False,False,False,False,UNKNOWN,0,0,-0.0392405204474926,0.6886506080627441,1.2145726680755615,0.0005,-0.5020054578781128,0.6494100876152515,3.7988638661740524
157,2380,1.5999999999999996,5,-57.03000000000015,2.3279999999999994,1.857399999999999,False,False,False,False,False,UNKNOWN,0,0,-0.0392405204474926,0.6886506080627441,1.2145726680755615,0.0005,-0.5020054578781128,0.6494100876152515,3.7988638661740524
158,2380,5.1,5,-51.93000000000015,2.2959999999999994,1.9643999999999988,False,False,False,False,False,UNKNOWN,0,0,-0.0392405204474926,0.6886506080627441,1.2145726680755615,0.0005,-0.5020054578781128,0.6494100876152515,3.7988638661740524
159,2400,5.25,10,-46.68000000000015,2.8959999999999995,2.016699999999999,False,False,False,False,False,UNKNOWN,0,0,-0.6796122789382935,1.7483466863632202,1.3278672695159912,0.0005,0.4570322632789612,1.0687344074249268,3.0987214931826688
160,2420,1.599999999999997,25,-45.080000000000155,2.883999999999999,2.025499999999999,False,False,False,False,False,UNKNOWN,0,0,0.13191919028759003,0.9637769460678101,1.1220171451568604,0.0005,0.4374801516532898,1.0956961363554,1.9111199251202322
161,2420,2.269999999999999,9,-42.81000000000016,2.6419999999999986,2.046299999999999,False,False,False,False,False,UNKNOWN,0,0,0.13191919028759003,0.9637769460678101,1.1220171451568604,0.0005,0.4374801516532898,1.0956961363554,1.9111199251202322
162,2440,4.9,5,-37.91000000000016,2.868999999999999,2.0598999999999994,False,False,False,False,False,UNKNOWN,0,0,0.020901119336485863,3.526240825653076,1.1057233810424805,0.0005,0.5775985717773438,3.547141944989562,1.6506111865108788
163,2440,5.26,7,-32.65000000000016,3.319999999999999,2.1208999999999993,False,False,False,False,False,UNKNOWN,0,0,0.020901119336485863,3.526240825653076,1.1057233810424805,0.0005,0.5775985717773438,3.547141944989562,1.6506111865108788
164,2460,-0.15000000000000346,25,-32.80000000000017,3.1969999999999987,2.1346999999999996,False,False,False,False,False,UNKNOWN,0,0,0.04503192752599716,1.6964161396026611,1.3058205842971802,0.0005,0.5191081762313843,1.7414480671286583,1.9538694505598542
165,2480,0.8499999999999974,25,-31.95000000000017,2.772999999999999,2.1656999999999993,False,False,False,False,False,UNKNOWN,0,0,0.05609346181154251,4.444249629974365,1.3082925081253052,0.0005,0.49282699823379517,4.500343091785908,1.7355397364424596
166,2500,4.940000000000001,3,-27.01000000000017,3.161999999999999,2.171299999999999,False,False,False,False,False,UNKNOWN,0,0,-0.24579906463623047,1.2654883861541748,1.3067867755889893,0.0005,-0.3450791835784912,1.0196893215179443,2.1937512532241366
167,2500,6.309999999999999,17,-20.70000000000017,3.632999999999999,2.235999999999999,False,False,False,False,False,UNKNOWN,0,0,-0.24579906463623047,1.2654883861541748,1.3067867755889893,0.0005,-0.3450791835784912,1.0196893215179443,2.1937512532241366
168,2520,4.940000000000001,3,-15.760000000000169,3.6169999999999987,2.301899999999999,False,False,False,False,False,UNKNOWN,0,0,-0.5316009521484375,3.0222575664520264,1.2193728685379028,0.0005,0.6434910297393799,2.490656614303589,1.8460042880316965
169,2540,1.9499999999999968,25,-13.810000000000171,3.286999999999999,2.311099999999999,False,False,False,False,False,UNKNOWN,0,0,-0.21944467723369598,0.68019700050354,1.2032971382141113,0.0005,0.7322380542755127,0.46075232326984406,1.7322248441932302
170,2560,2.7699999999999974,24,-11.040000000000173,3.4039999999999986,2.314499999999999,False,False,False,False,False,UNKNOWN,0,0,0.2996009588241577,1.5731804370880127,1.2657678127288818,0.0005,-0.3041725158691406,1.8727813959121704,1.6599880527446103
171,2580,1.4199999999999986,19,-9.620000000000175,3.318999999999999,2.2828999999999993,False,False,False,False,False,UNKNOWN,0,0,-0.11777615547180176,0.22017669677734375,1.3471782207489014,0.0005,0.848935604095459,0.10240054130554199,1.556725942379671
172,2600,6.049999999999999,20,-3.570000000000176,3.433999999999999,2.352899999999999,False,False,False,False,False,UNKNOWN,0,0,-0.09598113596439362,0.30788660049438477,1.2727282047271729,0.0005,0.7484670877456665,0.21190546452999115,1.7144188988776983
173,2620,5.35,10,1.7799999999998235,3.4429999999999987,2.3979999999999992,False,False,False,False,False,UNKNOWN,0,0,-0.019654428586363792,9.225308418273926,1.259988784790039,0.0005,0.22267472743988037,9.205653989687562,1.9040870679931465
174,2620,1.8399999999999985,13,3.619999999999822,3.6419999999999986,2.362199999999999,False,False,False,False,False,UNKNOWN,0,0,-0.019654428586363792,9.225308418273926,1.259988784790039,0.0005,0.22267472743988037,9.205653989687562,1.9040870679931465
175,2620,3.93,6,7.549999999999822,3.9499999999999984,2.3891999999999993,False,False,False,False,False,UNKNOWN,0,0,-0.019654428586363792,9.225308418273926,1.259988784790039,0.0005,0.22267472743988037,9.205653989687562,1.9040870679931465
176,2640,1.9699999999999989,9,9.519999999999822,3.6529999999999987,2.410799999999999,False,False,False,False,False,UNKNOWN,0,0,0.1345016211271286,0.6875673532485962,1.1314283609390259,0.0005,0.8743420243263245,0.8220689743757248,6.8363942286265225
177,2660,5.459999999999997,22,14.97999999999982,3.567999999999999,2.409299999999999,False,False,False,False,False,UNKNOWN,0,0,-0.527256429195404,0.12516692280769348,1.2842986583709717,0.0005,0.8987858295440674,-0.40208950638771057,6.942354967129335
178,2680,2.7699999999999974,19,17.749999999999815,3.350999999999998,2.4724999999999993,False,False,False,False,False,UNKNOWN,0,0,0.36582842469215393,1.929404616355896,1.1283907890319824,0.0005,0.4864925146102905,2.29523304104805,7.570803237385796
179,2700,1.779999999999999,11,19.529999999999813,3.3339999999999987,2.483499999999999,False,False,False,False,False,UNKNOWN,0,0,-0.18581350147724152,0.732893168926239,1.1369047164916992,0.0005,0.8512260317802429,0.5470796674489975,6.918255010135115
180,2700,1.7199999999999998,4,21.24999999999981,3.2289999999999983,2.493899999999999,False,False,False,False,False,UNKNOWN,0,0,-0.18581350147724152,0.732893168926239,1.1369047164916992,0.0005,0.8512260317802429,0.5470796674489975,6.918255010135115
181,2700,5.539999999999999,8,26.78999999999981,3.640999999999999,2.516899999999999,False,False,False,False,False,UNKNOWN,0,0,-0.18581350147724152,0.732893168926239,1.1369047164916992,0.0005,0.8512260317802429,0.5470796674489975,6.918255010135115
182,2700,4.609999999999999,7,31.39999999999981,3.4969999999999986,2.5525999999999986,False,False,False,False,False,UNKNOWN,0,0,-0.18581350147724152,0.732893168926239,1.1369047164916992,0.0005,0.8512260317802429,0.5470796674489975,6.918255010135115
183,2720,5.77,9,37.16999999999981,3.538999999999999,2.6083999999999987,False,False,False,False,False,UNKNOWN,0,0,0.39663663506507874,2.973397970199585,1.1858831644058228,0.0005,0.5239759087562561,3.3700346052646637,7.012861088036269
