episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,loss,q_value_mean,exploration_rate,target_updates,loss_variance_window
8592,174108,0.9999999999999969,25,-4143.969999999977,1.0549999999999966,1.4872999999999976,True,True,False,False,False,NAVIGATE,1,1,,,0.1,140.0,0.04865943350475992
8593,174112,16.42,4,-4127.5499999999765,2.616999999999997,1.6342999999999979,True,True,True,True,True,TREAT,0,0,0.01521572470664978,,0.1,140.0,0.05237184710527534
8594,174136,-14.999999999999993,25,-4142.5499999999765,1.0119999999999982,1.4574999999999978,False,False,False,False,False,ANALYZE,2,2,0.04467014968395233,,0.1,140.0,0.033945973272442136
8595,174144,4.58,6,-4137.969999999977,1.3699999999999988,1.6192999999999982,True,True,True,True,False,TREAT,0,0,0.1414286494255066,,0.1,140.0,0.0015476012044124956
8596,174168,0.7999999999999965,25,-4137.169999999976,1.2599999999999985,1.6292999999999978,True,True,False,False,False,NAVIGATE,2,1,,,0.1,140.0,0.037302060398534745
8597,174192,0.8999999999999966,25,-4136.269999999977,1.1899999999999986,1.6210999999999978,True,True,False,False,False,NAVIGATE,2,1,0.11403017491102219,,0.1,140.0,0.04218093715940312
8598,174204,1.5599999999999992,12,-4134.709999999976,1.3309999999999986,1.4772999999999983,True,True,True,False,False,TREAT,4,1,0.06967614591121674,,0.1,141.0,0.043011891529256656
8599,174228,0.9499999999999968,25,-4133.759999999977,1.310999999999999,1.4647999999999979,True,True,False,False,False,NAVIGATE,2,1,0.061627380549907684,,0.1,141.0,0.0015549681122654785
8600,174256,-0.3000000000000014,25,-4134.059999999977,1.185999999999999,1.4517999999999978,True,True,False,False,False,NAVIGATE,4,1,,,0.1,141.0,0.0013103238588434009
8601,174276,5.009999999999998,22,-4129.0499999999765,1.5919999999999992,1.4853999999999976,True,True,True,True,False,TREAT,0,0,0.011651413515210152,,0.1,141.0,0.001571414370497817
8602,174300,0.7999999999999967,25,-4128.249999999976,1.5719999999999992,1.4793999999999974,True,True,False,False,False,NAVIGATE,3,1,0.07513412088155746,,0.1,141.0,0.08102329043030353
8603,174328,0.599999999999997,25,-4127.649999999976,-0.010000000000001253,1.4693999999999976,True,True,False,False,False,NAVIGATE,3,1,0.12001717835664749,,0.1,141.0,0.07723785233659267
8604,174352,-0.400000000000001,25,-4128.049999999976,1.449999999999998,1.4513999999999976,True,True,False,False,False,NAVIGATE,3,1,,,0.1,141.0,0.021276266162539477
8605,174376,-0.9999999999999996,25,-4129.049999999976,0.8919999999999979,1.4398999999999975,True,True,False,False,False,NAVIGATE,1,1,0.059252481907606125,,0.1,141.0,0.05585413135609526
8606,174400,1.3999999999999968,25,-4127.649999999976,0.9519999999999978,1.439399999999998,True,True,False,False,False,NAVIGATE,2,1,0.07006393373012543,,0.1,141.0,0.02526333299509565
8607,174428,1.299999999999997,25,-4126.349999999976,0.991999999999998,1.446399999999998,True,True,False,False,False,NAVIGATE,2,1,0.6353626251220703,,0.1,141.0,0.1781303526390114
8608,174452,2.599999999999997,25,-4123.749999999975,1.0959999999999976,1.312999999999998,True,True,False,False,False,NAVIGATE,2,1,,,0.1,141.0,0.0489514810116328
8609,174476,0.6999999999999968,25,-4123.049999999976,1.0709999999999977,1.3279999999999976,True,True,False,False,False,NAVIGATE,1,1,0.23023957014083862,,0.1,141.0,0.010358521780916603
8610,174500,0.5499999999999969,25,-4122.499999999975,1.1559999999999977,1.3359999999999974,True,True,False,False,False,NAVIGATE,2,1,0.5628175735473633,,0.1,141.0,0.030385986446305184
8611,174528,2.4499999999999975,25,-4120.049999999976,0.8999999999999975,1.3432999999999975,True,True,False,False,False,NAVIGATE,1,1,0.06513787806034088,,0.1,141.0,0.03927859772664026
8612,174552,1.9999999999999962,25,-4118.049999999976,1.0199999999999974,1.3472999999999977,True,True,False,False,False,NAVIGATE,2,2,,,0.1,141.0,0.0027918903340086376
8613,174576,-1.7763568394002505e-15,25,-4118.049999999976,0.9599999999999976,1.3392999999999975,True,True,True,False,False,TREAT,4,1,0.0712265819311142,,0.1,141.0,0.0022892826576764638
8614,174600,1.7499999999999967,25,-4116.299999999976,1.1749999999999974,1.3307999999999978,True,True,False,False,False,NAVIGATE,1,1,0.137821763753891,,0.1,141.0,0.013245349826941533
8615,174628,1.399999999999997,25,-4114.899999999976,1.414999999999997,1.3392999999999982,True,True,False,False,False,NAVIGATE,2,1,0.5403154492378235,,0.1,141.0,0.013377937423883346
8616,174636,0.5999999999999992,10,-4114.299999999976,1.3349999999999973,1.331299999999998,True,True,True,False,False,TREAT,8,1,,,0.1,141.0,0.03133102404380892
8617,174660,-0.7500000000000036,25,-4115.049999999976,1.1299999999999972,1.3132999999999981,True,True,False,False,False,NAVIGATE,3,1,0.09522998332977295,,0.1,141.0,0.0345833787823284
8618,174688,0.949999999999996,25,-4114.099999999976,0.964999999999997,1.314799999999998,True,True,False,False,False,NAVIGATE,1,1,0.08006410300731659,,0.1,141.0,0.0017963817785611642
8619,174712,0.7999999999999967,25,-4113.299999999976,0.9749999999999972,1.3042999999999978,True,True,False,False,False,NAVIGATE,3,1,0.015403734520077705,,0.1,141.0,0.0010383825702945004
8620,174736,0.9999999999999964,25,-4112.299999999976,1.0199999999999971,1.292299999999998,True,True,False,False,False,NAVIGATE,2,1,,,0.1,141.0,0.029134564446336986
8621,174748,2.359999999999999,12,-4109.939999999976,1.010999999999997,1.2898999999999978,True,True,True,False,False,TREAT,4,2,0.5581643581390381,,0.1,141.0,0.03102493003491575
8622,174772,1.0999999999999968,25,-4108.839999999976,0.9209999999999973,1.308899999999998,True,True,False,False,False,NAVIGATE,2,2,0.4853653907775879,,0.1,141.0,0.02608877931373653
8623,174800,0.09999999999999809,25,-4108.739999999975,0.9309999999999972,1.3078999999999978,True,True,False,False,False,NAVIGATE,2,2,0.6241428852081299,,0.1,141.0,0.041227440228478233
8624,174824,0.6499999999999957,25,-4108.089999999976,0.8209999999999971,1.3258999999999979,True,True,False,False,False,NAVIGATE,2,2,,,0.1,141.0,0.044337926649647544
8625,174848,0.19999999999999707,25,-4107.889999999976,0.7009999999999972,1.4778999999999975,True,True,False,False,False,NAVIGATE,2,1,0.018744800239801407,,0.1,141.0,0.0009601876325414463
8626,174872,0.09999999999999765,25,-4107.789999999975,0.6509999999999969,1.5728999999999977,True,True,False,False,False,NAVIGATE,1,1,0.05519654601812363,,0.1,141.0,0.10082957663352117
8627,174900,1.049999999999996,25,-4106.739999999975,0.8309999999999969,1.5773999999999975,True,True,False,False,False,NAVIGATE,2,1,0.47562119364738464,,0.1,141.0,0.10693504334994348
8628,174924,2.049999999999997,25,-4104.689999999975,0.9409999999999972,1.5913999999999975,True,True,False,False,False,NAVIGATE,2,1,,,0.1,141.0,0.027836334772634464
8629,174940,2.8799999999999986,16,-4101.809999999975,1.1489999999999974,1.6226999999999976,True,True,True,False,False,TREAT,4,1,0.07046917825937271,,0.1,141.0,0.016447555662684705
8630,174964,-2.0,25,-4103.809999999975,0.8489999999999975,1.443699999999997,True,True,False,False,False,NAVIGATE,5,2,0.06136704981327057,,0.1,141.0,0.057869509575276444
8631,174988,-0.5500000000000023,25,-4104.359999999975,0.5579999999999975,1.4191999999999974,True,True,False,False,False,NAVIGATE,2,1,0.03396116942167282,,0.1,141.0,0.03691922527838864
8632,175016,0.39999999999999614,25,-4103.9599999999755,0.48799999999999744,1.3971999999999973,True,True,False,False,False,NAVIGATE,2,1,,,0.1,141.0,0.0023672183083652083
8633,175040,-0.8000000000000012,25,-4104.759999999976,0.3979999999999975,1.3696999999999975,True,True,False,False,False,NAVIGATE,2,1,0.051434226334095,,0.1,141.0,0.03461830408412553
8634,175064,1.0499999999999967,25,-4103.7099999999755,0.4379999999999976,1.3686999999999971,True,True,False,False,False,NAVIGATE,3,1,0.0645635798573494,,0.1,141.0,0.01704825006987465
8635,175088,1.7999999999999967,25,-4101.909999999975,0.5979999999999975,1.2272999999999974,True,True,False,False,False,NAVIGATE,3,1,0.10893452167510986,,0.1,141.0,0.0175022674712571
8636,175116,1.7999999999999967,25,-4100.109999999975,0.7679999999999975,1.2387999999999975,True,True,False,False,False,NAVIGATE,3,1,,,0.1,141.0,0.0513558771775182
8637,175140,0.19999999999999596,25,-4099.909999999975,0.6829999999999975,1.2287999999999974,True,True,False,False,False,NAVIGATE,2,2,0.12196023762226105,,0.1,141.0,0.06876743841972038
8638,175164,0.599999999999997,25,-4099.309999999975,0.5379999999999974,1.2327999999999977,True,True,False,False,False,NAVIGATE,3,1,0.10716062039136887,,0.1,141.0,0.018278740031592786
8639,175188,1.049999999999996,25,-4098.259999999975,0.3549999999999972,1.2292999999999976,True,True,False,False,False,NAVIGATE,2,1,0.06107110530138016,,0.1,141.0,0.018016860614504346
8640,175216,0.19999999999999862,25,-4098.059999999975,0.574999999999997,1.2232999999999976,True,True,False,False,False,NAVIGATE,2,1,,,0.1,141.0,0.0159883559710198
8641,175236,1.9799999999999969,21,-4096.079999999975,0.827999999999997,1.2212999999999974,True,True,True,False,False,TREAT,4,2,0.8126863241195679,,0.1,141.0,0.052941468158956284
8642,175260,0.09999999999999765,25,-4095.9799999999755,0.7979999999999972,1.2062999999999975,True,True,False,False,False,NAVIGATE,2,1,0.14858245849609375,,0.1,141.0,0.07847476609595844
8643,175284,1.1999999999999973,25,-4094.7799999999756,0.997999999999997,1.1942999999999977,True,True,False,False,False,NAVIGATE,1,1,0.132755309343338,,0.1,141.0,0.07065513225104145
8644,175312,1.9999999999999964,25,-4092.7799999999756,1.0929999999999969,1.2122999999999975,True,True,False,False,False,NAVIGATE,3,1,,,0.1,141.0,0.07371134232755205
8645,175332,2.199999999999998,20,-4090.579999999976,1.132999999999997,1.1848999999999976,True,True,True,False,False,TREAT,4,1,0.06435717642307281,,0.1,141.0,0.03513973358763154
8646,175356,0.7499999999999967,25,-4089.829999999976,1.0279999999999971,1.1813999999999976,True,True,False,False,False,NAVIGATE,2,1,0.018454380333423615,,0.1,141.0,0.030062758959740143
8647,175380,0.7999999999999967,25,-4089.0299999999756,1.087999999999997,1.1828999999999976,True,True,False,False,False,NAVIGATE,4,2,0.08900587260723114,,0.1,141.0,0.030239279787148514
8648,175404,1.599999999999997,25,-4087.4299999999757,1.1879999999999975,1.0394999999999974,True,True,False,False,False,NAVIGATE,2,1,,,,,
8649,175432,1.5999999999999965,25,-4085.829999999976,1.242999999999997,1.0374999999999974,True,True,False,False,False,NAVIGATE,2,1,0.15905983746051788,,0.1,142.0,0.041352444963385956
8650,175456,0.24999999999999623,25,-4085.579999999976,1.2479999999999971,1.0314999999999976,True,True,False,False,False,NAVIGATE,2,1,0.04826824739575386,,0.1,142.0,0.03977261007197234
8651,175480,0.09999999999999565,25,-4085.479999999976,1.0599999999999967,1.0264999999999975,True,True,False,False,False,NAVIGATE,2,2,0.1432114541530609,,0.1,142.0,0.21420571293104557
8652,175504,2.5999999999999988,25,-4082.879999999976,1.309999999999997,1.0344999999999973,True,True,False,False,False,NAVIGATE,2,1,,,,,
8653,175532,0.3999999999999968,25,-4082.479999999976,1.2299999999999967,1.0224999999999975,True,True,False,False,False,NAVIGATE,2,1,0.12060844153165817,,0.1,142.0,0.07469625472730587
8654,175556,0.3999999999999968,25,-4082.079999999976,1.0699999999999972,1.0124999999999975,True,True,False,False,False,NAVIGATE,3,1,0.24648423492908478,,0.1,142.0,0.03260106015100089
8655,175580,1.199999999999997,25,-4080.879999999976,0.9699999999999968,1.0194999999999974,True,True,False,False,False,NAVIGATE,2,1,0.038545265793800354,,0.1,142.0,0.007073092727944183
8656,175604,-11.199999999999996,25,-4092.079999999976,-0.2250000000000023,0.8954999999999973,True,True,False,False,False,NAVIGATE,3,1,,,,,
8657,175632,1.5999999999999965,25,-4090.479999999976,-0.14500000000000254,0.9014999999999975,True,True,False,False,False,NAVIGATE,2,1,0.07623043656349182,,0.1,142.0,0.0006261881438590451
8658,175656,-0.6000000000000023,25,-4091.079999999976,-0.3650000000000023,0.8874999999999976,True,True,False,False,False,NAVIGATE,2,1,0.014842035248875618,,0.1,142.0,0.0038584913170323643
8659,175680,1.1999999999999968,25,-4089.879999999976,-0.40500000000000236,0.8999999999999975,True,True,False,False,False,NAVIGATE,1,1,0.5641843676567078,,0.1,142.0,0.0046002395788601
8660,175704,2.1999999999999975,25,-4087.679999999976,-0.21000000000000218,0.9059999999999975,True,True,False,False,False,NAVIGATE,1,1,,,,,
8661,175732,0.7999999999999969,25,-4086.879999999976,-0.14000000000000218,0.9134999999999976,True,True,False,False,False,NAVIGATE,4,2,0.0880664512515068,,0.1,142.0,0.03945820677657913
8662,175756,2.1999999999999984,25,-4084.679999999976,-0.1800000000000021,0.9214999999999978,True,True,False,False,False,NAVIGATE,1,1,0.06088573485612869,,0.1,142.0,0.001609462058506797
8663,175768,17.22,14,-4067.4599999999764,1.5019999999999982,1.0986999999999976,True,True,True,True,True,TREAT,0,0,0.5608677864074707,,0.1,142.0,0.0011824439703657375
8664,175796,1.3999999999999972,25,-4066.0599999999763,1.601999999999998,1.1126999999999976,True,True,False,False,False,NAVIGATE,2,1,,,0.1,142.0,0.023387091926769042
8665,175796,15.940000000000001,3,-4050.1199999999762,3.0759999999999987,1.2560999999999976,True,True,True,True,True,TREAT,0,0,,,0.1,142.0,0.023387091926769042
8666,175824,2.1999999999999984,25,-4047.9199999999764,4.415999999999998,1.3140999999999976,True,True,False,False,False,NAVIGATE,1,1,0.057707756757736206,,0.1,142.0,0.0251968505619209
8667,175828,1.1999999999999997,5,-4046.7199999999766,4.375999999999999,1.3220999999999972,True,True,True,False,False,TREAT,4,2,0.4756830036640167,,0.1,142.0,0.025340344612418204
8668,175852,1.3999999999999968,25,-4045.3199999999765,4.575999999999999,1.3720999999999974,True,True,False,False,False,NAVIGATE,2,1,,,0.1,142.0,0.015832552847162333
8669,175876,-0.45000000000000373,25,-4045.7699999999763,4.411,1.3555999999999973,True,True,False,False,False,NAVIGATE,2,2,0.11868065595626831,,0.1,142.0,0.0008682651057669581
8670,175904,-0.8999999999999999,25,-4046.6699999999764,4.100999999999999,1.3480999999999974,True,True,False,False,False,NAVIGATE,5,2,0.0796995535492897,,0.1,142.0,0.03600952383361757
8671,175928,-9.999999999999998,25,-4056.6699999999764,3.0209999999999986,1.2430999999999974,True,True,False,False,False,NAVIGATE,3,1,0.6727360486984253,,0.1,142.0,0.06244538579883924
8672,175952,-0.20000000000000218,25,-4056.8699999999762,2.780999999999999,1.2286999999999972,True,True,False,False,False,NAVIGATE,2,1,,,0.1,142.0,0.0660583439214606
8673,175972,1.5399999999999978,18,-4055.3299999999763,1.2129999999999987,1.2340999999999975,True,True,True,False,False,TREAT,4,1,0.07701952010393143,,0.1,142.0,0.019660571518992982
8674,175996,1.5999999999999974,25,-4053.7299999999764,1.232999999999999,1.2240999999999975,True,True,False,False,False,NAVIGATE,3,2,0.5008660554885864,,0.1,142.0,0.04621826861695009
8675,176020,1.5999999999999965,25,-4052.1299999999765,-0.20100000000000176,1.2300999999999975,True,True,False,False,False,NAVIGATE,2,1,0.03134194761514664,,0.1,142.0,0.042063436902275646
8676,176044,0.3999999999999968,25,-4051.7299999999764,-0.381000000000002,1.2410999999999974,True,True,False,False,False,NAVIGATE,2,1,,,,,
8677,176072,2.1999999999999975,25,-4049.5299999999766,-0.28100000000000225,1.2520999999999978,True,True,False,False,False,NAVIGATE,1,1,0.12102577090263367,,0.1,142.0,0.04769586914534184
8678,176096,-3.552713678800501e-15,25,-4049.5299999999766,-0.4210000000000022,1.2300999999999975,True,True,False,False,False,NAVIGATE,1,1,0.628126323223114,,0.1,142.0,0.09006976060622332
8679,176120,-4.700000000000001,25,-4054.2299999999764,-0.8460000000000019,1.0188999999999977,True,True,False,False,False,NAVIGATE,2,1,0.9488439559936523,,0.1,142.0,0.08538717845751469
8680,176124,1.7199999999999998,4,-4052.5099999999766,-0.5840000000000021,1.0360999999999978,True,True,True,False,False,TREAT,4,2,,,0.1,142.0,0.12050921861671753
8681,176148,1.3999999999999968,25,-4051.1099999999765,0.5559999999999976,1.0340999999999978,True,True,False,False,False,NAVIGATE,2,1,0.05504865199327469,,0.1,142.0,0.09430019649710368
8682,176176,0.8499999999999968,25,-4050.2599999999766,0.6609999999999975,1.0425999999999975,True,True,False,False,False,NAVIGATE,2,1,0.10948461294174194,,0.1,142.0,0.04929866058807169
8683,176180,1.7199999999999998,4,-4048.5399999999768,0.6789999999999977,1.0517999999999976,True,True,True,False,False,TREAT,4,2,0.06409867107868195,,0.1,142.0,0.03641957429740007
8684,176204,0.04999999999999738,25,-4048.4899999999766,0.5239999999999976,1.0417999999999976,True,True,False,False,False,NAVIGATE,2,1,,,0.1,142.0,0.08035463432941131
8685,176228,1.3499999999999965,25,-4047.1399999999767,0.4989999999999977,1.0452999999999977,True,True,False,False,False,NAVIGATE,3,1,0.06483416259288788,,0.1,142.0,0.09288015253697163
8686,176252,1.2499999999999958,25,-4045.8899999999767,0.5839999999999976,1.0387999999999977,True,True,False,False,False,NAVIGATE,2,1,1.2889395952224731,,0.1,142.0,0.02816535583167464
8687,176256,16.42,4,-4029.4699999999766,2.005999999999998,1.1869999999999978,True,True,True,True,True,TREAT,0,0,0.14674606919288635,,0.1,142.0,0.13823199815028522
8688,176284,1.5999999999999968,25,-4027.8699999999767,2.165999999999998,1.2014999999999976,True,True,False,False,False,NAVIGATE,2,1,,,0.1,142.0,0.16663886828910277
8689,176296,16.54,13,-4011.3299999999767,4.289999999999998,1.355399999999998,True,True,True,True,True,TREAT,0,0,0.11158404499292374,,0.1,142.0,0.07994890601201862
8690,176320,1.149999999999997,25,-4010.1799999999766,4.232999999999998,1.3573999999999977,True,True,False,False,False,NAVIGATE,1,1,0.0303318053483963,,0.1,142.0,0.025574698477869286
8691,176344,1.5999999999999965,25,-4008.5799999999767,4.252999999999998,1.363899999999998,True,True,False,False,False,NAVIGATE,2,1,0.09720134735107422,,0.1,142.0,0.021057734909723867
8692,176372,-0.35000000000000253,25,-4008.9299999999766,4.132999999999997,1.3503999999999978,True,True,False,False,False,NAVIGATE,2,2,,,0.1,142.0,0.02801522546043681
