episode_num,timestep,episode_reward,episode_length,cumulative_reward,moving_avg_10,moving_avg_100,conditions_read,navigation_started,zones_reached,correct_zones,treatments_applied,episode_phases,final_distances,best_distances,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
144,4096,-15.09999999999999,30,-1646.299999999998,-9.576999999999995,-11.358699999999992,True,False,False,False,False,NAVIGATE,2,2,1.6391277313232422e-06,61.81644821166992,3.091038227081299,0.0001,0.005109131336212158,61.81644985079765,,16.09462099999998
145,4096,-17.59999999999999,30,-1663.8999999999978,-12.198999999999995,-11.406199999999991,False,False,False,False,False,ANALYZE,2,2,1.6391277313232422e-06,61.81644821166992,3.091038227081299,0.0001,0.005109131336212158,61.81644985079765,,16.09462099999998
146,4096,13.34,8,-1650.559999999998,-10.737999999999992,-11.096799999999995,True,True,True,True,True,TREAT,0,0,1.6391277313232422e-06,61.81644821166992,3.091038227081299,0.0001,0.005109131336212158,61.81644985079765,,16.09462099999998
147,4096,-17.59999999999999,30,-1668.1599999999978,-11.157999999999992,-11.149799999999994,False,False,False,False,False,ANALYZE,2,2,1.6391277313232422e-06,61.81644821166992,3.091038227081299,0.0001,0.005109131336212158,61.81644985079765,,16.09462099999998
148,4096,-5.469999999999995,26,-1673.6299999999978,-9.944999999999993,-11.028499999999994,True,True,True,True,False,TREAT,0,0,1.6391277313232422e-06,61.81644821166992,3.091038227081299,0.0001,0.005109131336212158,61.81644985079765,,16.09462099999998
149,4096,-12.249999999999996,30,-1685.8799999999978,-9.749999999999995,-10.974999999999996,True,True,False,False,False,NAVIGATE,3,1,1.6391277313232422e-06,61.81644821166992,3.091038227081299,0.0001,0.005109131336212158,61.81644985079765,,16.09462099999998
150,4096,-12.949999999999996,30,-1698.8299999999979,-9.704999999999993,-10.928499999999994,True,True,False,False,False,NAVIGATE,2,2,1.6391277313232422e-06,61.81644821166992,3.091038227081299,0.0001,0.005109131336212158,61.81644985079765,,16.09462099999998
151,6144,-11.049999999999997,30,-1709.8799999999978,-9.299999999999994,-10.929999999999996,True,True,False,False,False,NAVIGATE,3,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
152,6144,-15.09999999999999,30,-1724.9799999999977,-10.887999999999995,-10.904999999999996,True,False,False,False,False,NAVIGATE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
153,6144,-12.849999999999994,30,-1737.8299999999977,-10.662999999999993,-10.983499999999994,True,True,False,False,False,NAVIGATE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
154,6144,-3.8999999999999955,20,-1741.7299999999977,-9.542999999999994,-10.897999999999993,True,True,True,True,False,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
155,6144,-12.399999999999995,30,-1754.1299999999978,-9.022999999999993,-10.845999999999995,True,True,False,False,False,NAVIGATE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
156,6144,-12.449999999999996,30,-1766.5799999999979,-11.601999999999995,-10.836499999999996,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
157,6144,-17.59999999999999,30,-1784.1799999999978,-11.601999999999995,-10.836499999999996,False,False,False,False,False,ANALYZE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
158,6144,-17.59999999999999,30,-1801.7799999999977,-12.814999999999994,-10.836499999999994,False,False,False,False,False,ANALYZE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
159,6144,-17.59999999999999,30,-1819.3799999999976,-13.349999999999994,-10.878499999999992,False,False,False,False,False,ANALYZE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
160,6144,-9.159999999999997,23,-1828.5399999999977,-12.970999999999993,-10.819099999999993,True,True,True,False,True,TREAT,4,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
161,6144,4.6200000000000045,29,-1823.9199999999978,-11.403999999999993,-10.596899999999996,True,True,True,True,True,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
162,6144,-13.649999999999991,30,-1837.569999999998,-11.258999999999993,-10.557399999999998,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
163,6144,-0.7799999999999994,14,-1838.3499999999979,-10.051999999999994,-10.556999999999995,True,True,True,True,False,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
164,6144,-12.449999999999992,30,-1850.799999999998,-10.906999999999993,-10.582499999999996,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
165,6144,-17.59999999999999,30,-1868.3999999999978,-11.426999999999994,-10.692499999999995,False,False,False,False,False,ANALYZE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
166,6144,-17.59999999999999,30,-1885.9999999999977,-11.941999999999993,-10.762999999999993,False,False,False,False,False,ANALYZE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
167,6144,4.9,5,-1881.0999999999976,-9.691999999999993,-10.562999999999994,True,True,True,True,False,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
168,6144,-10.799999999999994,30,-1891.8999999999976,-9.011999999999993,-10.582999999999993,True,True,True,False,False,TREAT,4,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
169,6144,-14.19999999999999,30,-1906.0999999999976,-8.671999999999993,-10.590999999999992,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
170,6144,-17.59999999999999,30,-1923.6999999999975,-9.515999999999995,-10.636499999999995,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
171,6144,-14.19999999999999,30,-1937.8999999999976,-11.397999999999993,-10.744699999999996,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
172,6144,-17.59999999999999,30,-1955.4999999999975,-11.792999999999992,-10.874299999999995,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
173,6144,-13.79999999999999,30,-1969.2999999999975,-13.094999999999994,-10.895799999999992,True,True,False,False,False,NAVIGATE,3,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
174,6144,-17.59999999999999,30,-1986.8999999999974,-13.60999999999999,-10.920799999999995,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
175,6144,-17.59999999999999,30,-2004.4999999999973,-13.60999999999999,-10.96279999999999,False,False,False,False,False,ANALYZE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
176,6144,-13.649999999999991,30,-2018.1499999999974,-13.214999999999993,-10.923299999999992,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
177,6144,-17.59999999999999,30,-2035.7499999999973,-15.464999999999993,-10.97729999999999,False,False,False,False,False,ANALYZE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
178,6144,-11.999999999999998,30,-2047.7499999999973,-15.58499999999999,-10.964799999999995,True,True,False,False,False,NAVIGATE,2,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
179,6144,-8.59999999999999,30,-2056.349999999997,-15.024999999999991,-10.874799999999995,True,True,True,True,False,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
180,6144,-9.04,27,-2065.389999999997,-14.168999999999992,-10.823199999999993,True,True,True,False,False,TREAT,4,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
181,6144,-17.59999999999999,30,-2082.989999999997,-14.508999999999991,-10.869199999999992,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
182,6144,1.3000000000000003,10,-2081.689999999997,-12.618999999999994,-10.827199999999994,True,True,True,True,False,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
183,6144,-17.59999999999999,30,-2099.289999999997,-12.998999999999992,-10.887199999999993,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
184,6144,-10.319999999999999,26,-2109.609999999997,-12.270999999999994,-10.859899999999993,True,True,True,False,True,TREAT,4,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
185,6144,-12.199999999999996,30,-2121.8099999999968,-11.730999999999995,-10.885899999999994,True,True,False,False,False,NAVIGATE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
186,6144,-13.59999999999999,30,-2135.4099999999967,-11.725999999999994,-10.887899999999993,True,True,False,False,False,NAVIGATE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
187,6144,-12.999999999999991,30,-2148.4099999999967,-11.265999999999995,-10.887899999999993,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
188,6144,-14.19999999999999,30,-2162.6099999999965,-11.485999999999994,-10.853899999999994,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
189,6144,-12.199999999999996,30,-2174.8099999999963,-11.845999999999995,-10.853899999999994,True,True,False,False,False,NAVIGATE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
190,6144,-5.5600000000000005,18,-2180.3699999999963,-11.497999999999994,-11.047699999999995,True,True,True,False,False,TREAT,4,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
191,6144,-9.95,30,-2190.319999999996,-10.732999999999995,-10.996199999999995,True,True,False,False,False,NAVIGATE,3,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
192,6144,-7.41,23,-2197.729999999996,-11.603999999999996,-10.936299999999994,True,True,True,False,True,TREAT,4,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
193,6144,-17.59999999999999,30,-2215.329999999996,-11.603999999999996,-10.976299999999995,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
194,6144,-12.649999999999995,30,-2227.979999999996,-11.836999999999996,-10.926799999999997,True,True,False,False,False,NAVIGATE,2,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
195,6144,-12.999999999999991,30,-2240.979999999996,-11.916999999999993,-10.905799999999994,True,True,False,False,False,NAVIGATE,2,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
196,6144,-0.7899999999999996,17,-2241.769999999996,-10.635999999999996,-10.737699999999993,True,True,True,True,False,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
197,6144,-17.59999999999999,30,-2259.369999999996,-11.095999999999997,-10.737699999999995,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
198,6144,-12.299999999999992,30,-2271.669999999996,-10.905999999999995,-10.790499999999993,True,True,False,False,False,NAVIGATE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
199,6144,-15.09999999999999,30,-2286.769999999996,-11.195999999999996,-10.80549999999999,True,False,False,False,False,NAVIGATE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
200,6144,-12.449999999999992,30,-2299.2199999999957,-11.884999999999994,-10.753999999999994,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
201,6144,-14.049999999999992,30,-2313.269999999996,-12.294999999999995,-10.718499999999992,True,True,False,False,False,NAVIGATE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
202,6144,-3.9600000000000004,13,-2317.229999999996,-11.949999999999994,-10.616099999999994,True,True,True,False,True,TREAT,4,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
203,6144,-17.59999999999999,30,-2334.829999999996,-11.949999999999992,-10.868599999999992,False,False,False,False,False,ANALYZE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
204,6144,6.250000000000002,25,-2328.579999999996,-10.059999999999993,-10.748499999999993,True,True,True,True,True,TREAT,0,0,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
205,6144,-12.149999999999997,30,-2340.729999999996,-9.974999999999994,-10.693999999999994,True,True,False,False,False,NAVIGATE,3,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
206,6144,-13.399999999999995,30,-2354.129999999996,-11.235999999999994,-10.697999999999997,True,True,False,False,False,NAVIGATE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
207,6144,-12.79999999999999,30,-2366.929999999996,-10.755999999999995,-10.767399999999995,True,True,False,False,False,NAVIGATE,3,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
208,6144,-10.6,30,-2377.529999999996,-10.585999999999993,-10.697399999999995,True,True,False,False,False,NAVIGATE,2,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
209,6144,-15.09999999999999,30,-2392.629999999996,-10.585999999999995,-10.787899999999993,True,False,False,False,False,NAVIGATE,2,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
210,6144,-13.59999999999999,30,-2406.229999999996,-10.700999999999995,-10.82839999999999,True,True,False,False,False,NAVIGATE,1,1,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
211,6144,-14.199999999999994,30,-2420.4299999999957,-10.715999999999994,-10.966799999999992,True,True,False,False,False,NAVIGATE,3,2,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
