episode_num,episode_reward,cumulative_reward,moving_avg_10,moving_avg_100,episode_length,policy_loss,value_loss,entropy,learning_rate,explained_variance,total_loss,loss_variance_window,reward_variance_window
177,-17.59999999999999,-2035.7499999999973,-15.464999999999993,-10.97729999999999,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
178,-11.999999999999998,-2047.7499999999973,-15.58499999999999,-10.964799999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
179,-8.59999999999999,-2056.349999999997,-15.024999999999991,-10.874799999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
180,-9.04,-2065.389999999997,-14.168999999999992,-10.823199999999993,27,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
181,-17.59999999999999,-2082.989999999997,-14.508999999999991,-10.869199999999992,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
182,1.3000000000000003,-2081.689999999997,-12.618999999999994,-10.827199999999994,10,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
183,-17.59999999999999,-2099.289999999997,-12.998999999999992,-10.887199999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
184,-10.319999999999999,-2109.609999999997,-12.270999999999994,-10.859899999999993,26,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
185,-12.199999999999996,-2121.8099999999968,-11.730999999999995,-10.885899999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
186,-13.59999999999999,-2135.4099999999967,-11.725999999999994,-10.887899999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
187,-12.999999999999991,-2148.4099999999967,-11.265999999999995,-10.887899999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
188,-14.19999999999999,-2162.6099999999965,-11.485999999999994,-10.853899999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
189,-12.199999999999996,-2174.8099999999963,-11.845999999999995,-10.853899999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
190,-5.5600000000000005,-2180.3699999999963,-11.497999999999994,-11.047699999999995,18,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
191,-9.95,-2190.319999999996,-10.732999999999995,-10.996199999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
192,-7.41,-2197.729999999996,-11.603999999999996,-10.936299999999994,23,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
193,-17.59999999999999,-2215.329999999996,-11.603999999999996,-10.976299999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
194,-12.649999999999995,-2227.979999999996,-11.836999999999996,-10.926799999999997,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
195,-12.999999999999991,-2240.979999999996,-11.916999999999993,-10.905799999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
196,-0.7899999999999996,-2241.769999999996,-10.635999999999996,-10.737699999999993,17,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
197,-17.59999999999999,-2259.369999999996,-11.095999999999997,-10.737699999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
198,-12.299999999999992,-2271.669999999996,-10.905999999999995,-10.790499999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
199,-15.09999999999999,-2286.769999999996,-11.195999999999996,-10.80549999999999,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
200,-12.449999999999992,-2299.2199999999957,-11.884999999999994,-10.753999999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
201,-14.049999999999992,-2313.269999999996,-12.294999999999995,-10.718499999999992,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
202,-3.9600000000000004,-2317.229999999996,-11.949999999999994,-10.616099999999994,13,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
203,-17.59999999999999,-2334.829999999996,-11.949999999999992,-10.868599999999992,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
204,6.250000000000002,-2328.579999999996,-10.059999999999993,-10.748499999999993,25,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
205,-12.149999999999997,-2340.729999999996,-9.974999999999994,-10.693999999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
206,-13.399999999999995,-2354.129999999996,-11.235999999999994,-10.697999999999997,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
207,-12.79999999999999,-2366.929999999996,-10.755999999999995,-10.767399999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
208,-10.6,-2377.529999999996,-10.585999999999993,-10.697399999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
209,-15.09999999999999,-2392.629999999996,-10.585999999999995,-10.787899999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
210,-13.59999999999999,-2406.229999999996,-10.700999999999995,-10.82839999999999,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
211,-14.199999999999994,-2420.4299999999957,-10.715999999999994,-10.966799999999992,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
212,-13.399999999999991,-2433.829999999996,-11.659999999999993,-11.068199999999996,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
213,-4.979999999999995,-2438.809999999996,-10.397999999999993,-10.986999999999997,24,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
214,-12.249999999999993,-2451.059999999996,-12.247999999999994,-10.989499999999996,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
215,-15.09999999999999,-2466.1599999999958,-12.542999999999996,-11.153099999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
216,-12.399999999999995,-2478.559999999996,-12.442999999999994,-11.159099999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
217,-17.59999999999999,-2496.1599999999958,-12.922999999999993,-11.159099999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
218,-9.689999999999998,-2505.849999999996,-12.831999999999994,-11.201999999999993,27,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
219,10.220000000000002,-2495.629999999996,-10.299999999999994,-10.967799999999995,14,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
220,-12.199999999999996,-2507.829999999996,-10.159999999999993,-10.947799999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
221,2.3400000000000003,-2505.4899999999957,-8.505999999999995,-10.788399999999994,8,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
222,-17.59999999999999,-2523.0899999999956,-8.925999999999995,-10.831899999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
223,-13.649999999999991,-2536.7399999999957,-9.792999999999994,-10.848399999999994,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
224,-17.59999999999999,-2554.3399999999956,-10.327999999999994,-10.873399999999995,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
225,-11.599999999999998,-2565.9399999999955,-9.977999999999994,-10.813399999999993,30,-0.0012814844958484173,60.82859802246094,3.09094500541687,0.0001,0.003366410732269287,60.82731653796509,,88.79296499999994
226,-4.4499999999999975,-2570.3899999999953,-9.182999999999996,-10.731899999999994,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
227,-5.5,-2575.8899999999953,-7.972999999999997,-10.779099999999993,20,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
228,-12.399999999999997,-2588.2899999999954,-8.243999999999996,-10.873499999999996,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
229,-13.59999999999999,-2601.8899999999953,-10.625999999999994,-10.871499999999994,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
230,-13.59999999999999,-2615.4899999999952,-10.765999999999996,-10.873499999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
231,-12.049999999999999,-2627.5399999999954,-12.204999999999995,-10.970599999999992,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
232,12.3,-2615.2399999999952,-9.214999999999996,-10.944599999999994,10,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
233,-13.649999999999995,-2628.8899999999953,-9.214999999999995,-10.959599999999993,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
234,-12.649999999999995,-2641.5399999999954,-8.719999999999995,-10.910099999999998,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
235,-17.59999999999999,-2659.1399999999953,-9.319999999999997,-11.172299999999996,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
236,-14.049999999999994,-2673.1899999999955,-10.279999999999998,-11.300099999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
237,-4.779999999999994,-2677.9699999999957,-10.207999999999995,-11.213899999999994,24,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
238,-11.899999999999995,-2689.869999999996,-10.157999999999994,-11.156899999999993,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
239,-17.59999999999999,-2707.4699999999957,-10.557999999999995,-11.190899999999992,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
240,-15.099999999999993,-2722.5699999999956,-10.707999999999995,-11.207899999999993,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
241,-14.199999999999994,-2736.7699999999954,-10.922999999999993,-11.198899999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
242,-9.999999999999998,-2746.7699999999954,-13.152999999999992,-11.306699999999994,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
243,-12.949999999999996,-2759.7199999999953,-13.082999999999993,-11.285199999999996,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
244,-0.22999999999999954,-2759.9499999999953,-11.840999999999996,-11.136499999999996,14,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
245,-17.59999999999999,-2777.549999999995,-11.840999999999996,-11.136499999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
246,-17.59999999999999,-2795.149999999995,-12.195999999999994,-11.445899999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
247,-13.59999999999999,-2808.749999999995,-13.077999999999994,-11.405899999999992,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
248,-17.59999999999999,-2826.349999999995,-13.647999999999993,-11.527199999999993,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
249,2.3400000000000003,-2824.0099999999948,-11.653999999999995,-11.381299999999992,8,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
250,-17.59999999999999,-2841.6099999999947,-11.903999999999993,-11.427799999999992,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
251,0.7800000000000002,-2840.8299999999945,-10.405999999999995,-11.309499999999993,11,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
252,-0.4800000000000004,-2841.3099999999945,-9.453999999999995,-11.163299999999998,9,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
253,-12.449999999999994,-2853.7599999999943,-9.403999999999995,-11.159299999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
254,-11.799999999999997,-2865.5599999999945,-10.560999999999995,-11.238299999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
255,-15.09999999999999,-2880.6599999999944,-10.310999999999995,-11.265299999999995,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
256,-11.599999999999998,-2892.2599999999943,-9.710999999999995,-11.256799999999993,30,-0.0027973060496151447,60.78360366821289,3.0908312797546387,0.0001,-0.0024704933166503906,60.780806362163275,,76.09777599999997
